Site_code;species_clean;ts;doy;year;day;month;hour;week;Rain_tot;AirTemp_Avg;RH_Avg;AirPres_Avg;Rg_Avg;WindSpeed;WindDir;O3_Avg;ozone;ozonec;ozoneppb;aot40h;sum60h;pod0;SoilTemp_Avg;VWC_Avg;LMA;gmax;vpd;fvpd;Dendro_1;Dendro_2;Dendro_3;Dendro_4;pod1;Dendro_mean
PIE1;fsylvatica;22/06/2020 15:00;174;2020;22;6;15;25;0;23.6;52.44;NA;721.5;2.543;155.4;59.31;2644.2375;2723.715907;59.31;19.31;0;2.108270657;NA;NA;61;69;1.385433739;0.554620025;3.145872226;3.800522769;7.734850563;8.258792992;1.108270657;5.735009638
PIE1;fsylvatica;22/06/2020 16:00;174;2020;22;6;16;25;0;22.6;55.16;NA;464.5;2.245;171.4;61.42;2738.308333;2831.487344;61.42;21.42;61.42;2.729728585;NA;NA;61;69;1.229593758;0.673178287;3.146194205;3.800522769;7.734850563;8.258792992;1.729728585;5.735090132
PIE1;fsylvatica;22/06/2020 17:00;174;2020;22;6;17;25;0;23;55.32;NA;497.6;1.276;188.1;61.26;2731.175;2894.096992;61.26;21.26;61.26;2.638023062;NA;NA;61;69;1.25525673;0.653654688;3.146516334;3.800522769;7.734850563;8.258792992;1.638023062;5.735170665
PIE1;fsylvatica;22/06/2020 18:00;174;2020;22;6;18;25;0;23.2;51.82;NA;181.3;1.014;44.47;52.21;2327.695833;2502.049571;52.21;12.21;0;1.850690809;NA;NA;61;69;1.370047879;0.566325114;3.146838611;3.800522769;7.734850563;8.258792992;0.850690809;5.735251234
PIE1;fsylvatica;22/06/2020 19:00;174;2020;22;6;19;25;0;20.4;54.86;NA;67.88;1.296;19.8;45.4;2024.083333;2142.977439;45.4;5.4;0;1.667677169;NA;NA;61;69;1.081920219;0.785523772;3.147161038;3.800522769;7.734850563;8.258792992;0.667677169;5.735331841
PIE1;fsylvatica;22/06/2020 20:00;174;2020;22;6;20;25;0;19.4;55.2;NA;29.48;0.97;5.149;46.43;2070.004167;2232.011829;46.43;0;0;1.079525275;NA;NA;61;69;1.009268289;0.840795125;3.147483615;3.800522769;7.734850563;8.258792992;0.079525275;5.735412485
PIE1;fsylvatica;22/06/2020 21:00;174;2020;22;6;21;25;0;18.5;55.86;NA;0;1.066;266.2;47.68;2125.733333;2277.269813;47.68;0;0;0;NA;NA;61;69;0.940083702;0.89342863;3.14780634;3.800522769;7.734850563;8.258792992;0;5.735493166
PIE1;fsylvatica;22/06/2020 22:00;174;2020;22;6;22;25;0;18.5;51.96;NA;0;1.633;252.6;48.12;2145.35;2245.531594;48.12;0;0;0;NA;NA;61;69;1.023145016;0.830238137;3.148129216;3.800522769;7.734850563;8.258792992;0;5.735573885
PIE1;fsylvatica;22/06/2020 23:00;174;2020;22;6;23;25;0;18.5;51.77;NA;0;1.153;301.3;48.18;2148.025;2289.703327;48.18;0;0;0;NA;NA;61;69;1.027191593;0.827159626;3.14845224;3.800522769;7.734850563;8.258792992;0;5.735654641
PIE1;fsylvatica;23/06/2020 00:00;175;2020;23;6;0;25;0;18.3;53.79;NA;0;1.032;303.5;50.7;2260.375;2426.763527;50.7;0;0;0;NA;NA;61;69;0.971909554;0.869216501;3.148775414;3.800522769;7.734850563;8.258792992;0;5.735735435
PIE1;fsylvatica;23/06/2020 01:00;175;2020;23;6;1;25;0;18;52.67;NA;0;0.66;292.9;48.55;2164.520833;2412.217649;48.55;0;0;0;NA;NA;61;69;0.97688609;0.865430506;3.149098738;3.800522769;7.734850563;8.258792992;0;5.735816266
PIE1;fsylvatica;23/06/2020 02:00;175;2020;23;6;2;25;0;17.4;56;NA;0;0.541;283.7;49.02;2185.475;2489.507892;49.02;0;0;0;NA;NA;61;69;0.874454763;0.943357107;3.149422211;3.800522769;7.734850563;8.258792992;0;5.735897134
PIE1;fsylvatica;23/06/2020 03:00;175;2020;23;6;3;25;0;16.8;58.55;NA;0;0.797;315.9;50.1;2233.625;2445.87828;50.1;0;0;0;NA;NA;61;69;0.79306521;1;3.149745834;3.800522769;7.734850563;8.258792992;0;5.73597804
PIE1;fsylvatica;23/06/2020 04:00;175;2020;23;6;4;25;0;16.6;58.26;NA;0;0.869;329.7;50.81;2265.279167;2462.923462;50.81;0;0;0;NA;NA;61;69;0.788532098;1;3.150069607;3.800522769;7.734850563;8.258792992;0;5.736058983
PIE1;fsylvatica;23/06/2020 05:00;175;2020;23;6;5;25;0;16.3;57.99;NA;0.514;0.685;303.4;49.67;2214.454167;2458.759637;49.67;0;0;0.032290401;NA;NA;61;69;0.778622855;1;3.150393529;3.800522769;7.734850563;8.258792992;0;5.736139963
PIE1;fsylvatica;23/06/2020 06:00;175;2020;23;6;6;25;0;17;58.53;NA;75.46;0.528;305;47.45;2115.479167;2416.875685;47.45;7.45;0;2.522926083;NA;NA;61;69;0.803576362;0.997279214;3.150717601;3.800522769;7.734850563;8.258792992;1.522926083;5.736220981
PIE1;fsylvatica;23/06/2020 07:00;175;2020;23;6;7;25;0;19.9;53.85;NA;140.2;0.661;269.5;43.29;1930.0125;2150.544592;43.29;3.29;0;2.229429251;NA;NA;61;69;1.07245482;0.792724756;3.151041823;3.800522769;7.734850563;8.258792992;1.229429251;5.736302037
PIE1;fsylvatica;23/06/2020 08:00;175;2020;23;6;8;25;0;19.9;53.59;NA;102.1;1.4;138.4;41.19;1836.3875;1936.304437;41.19;1.19;0;1.851961745;NA;NA;61;69;1.078496819;0.788128189;3.151366195;3.800522769;7.734850563;8.258792992;0.851961745;5.73638313
PIE1;fsylvatica;23/06/2020 09:00;175;2020;23;6;9;25;0;20.6;54.83;NA;523.9;1.708;131.6;39.36;1754.8;1833.16834;39.36;0;0;2.122196737;NA;NA;61;69;1.096073679;0.774756255;3.151690717;3.800522769;7.734850563;8.258792992;1.122196737;5.73646426
PIE1;fsylvatica;23/06/2020 10:00;175;2020;23;6;10;25;0;22.6;52.75;NA;741.6;1.409;109.2;39.17;1746.329167;1840.743755;39.17;0;0;1.628454156;NA;NA;61;69;1.29568031;0.622901672;3.152015388;3.800522769;7.734850563;8.258792992;0.628454156;5.736545428
PIE1;fsylvatica;23/06/2020 11:00;175;2020;23;6;11;25;0;24.6;50.67;NA;869;1.415;111.6;43.73;1949.629167;2054.591512;43.73;3.73;0;1.226661472;NA;NA;61;69;1.52581702;0.447820744;3.152340209;3.800522769;7.734850563;8.258792992;0.226661472;5.736626633
PIE1;fsylvatica;23/06/2020 12:00;175;2020;23;6;12;25;0;23.9;54.41;NA;924;2.404;140.3;54.85;2445.395833;2523.128561;54.85;14.85;0;2.014449929;NA;NA;61;69;1.352224111;0.579884888;3.152665181;3.800522769;7.734850563;8.258792992;1.014449929;5.736707876
PIE1;fsylvatica;23/06/2020 13:00;175;2020;23;6;13;25;0;23.4;56.17;NA;898;3.416;148;58.44;2605.45;2663.811722;58.44;18.44;0;2.433838206;NA;NA;61;69;1.261484504;0.648916789;3.152990302;3.800522769;7.734850563;8.258792992;1.433838206;5.736789157
PIE1;fsylvatica;23/06/2020 14:00;175;2020;23;6;14;25;0;23.2;58.05;NA;900;3.561;153.5;59.29;2643.345833;2700.152695;59.29;19.29;0;2.681133991;NA;NA;61;69;1.192891418;0.701100298;3.153315574;3.800522769;7.734850563;8.258792992;1.681133991;5.736870475
PIE1;fsylvatica;23/06/2020 15:00;175;2020;23;6;15;25;0;23.2;58.49;NA;856;3.95;151.7;63.93;2850.2125;2905.449218;63.93;23.93;63.93;2.928699389;NA;NA;61;69;1.180379565;0.710618931;3.153640996;3.800522769;7.734850563;8.258792992;1.928699389;5.73695183
PIE1;fsylvatica;23/06/2020 16:00;175;2020;23;6;16;25;0;23.2;59.3;NA;728.1;3.662;152.4;65.53;2921.545833;2982.604772;65.53;25.53;65.53;3.074228304;NA;NA;61;69;1.157346381;0.728141868;3.153966567;3.800522769;7.734850563;8.258792992;2.074228304;5.737033223
PIE1;fsylvatica;23/06/2020 17:00;175;2020;23;6;17;25;0;23.3;58.76;NA;570.5;2.958;156.8;63.08;2812.316667;2885.03067;63.08;23.08;63.08;2.882999744;NA;NA;61;69;1.179802634;0.711057842;3.154292289;3.800522769;7.734850563;8.258792992;1.882999744;5.737114653
PIE1;fsylvatica;23/06/2020 18:00;175;2020;23;6;18;25;0;22.6;60.66;NA;297.2;2.615;175.4;63.39;2826.1375;2908.754052;63.39;23.39;63.39;3.248080769;NA;NA;61;69;1.078773828;0.787917449;3.154618162;3.800522769;7.734850563;8.258792992;2.248080769;5.737196122
PIE1;fsylvatica;23/06/2020 19:00;175;2020;23;6;19;25;0;20.9;67.39;NA;34.1;2.287;207.1;60.39;2692.3875;2782.329297;60.39;0;60.39;1.745470328;NA;NA;61;69;0.806044212;0.99540175;3.154944184;3.800522769;7.734850563;8.258792992;0.745470328;5.737277627
PIE1;fsylvatica;23/06/2020 20:00;175;2020;23;6;20;25;0;20;71.8;NA;16.21;0.774;292.1;60.16;2682.133333;2944.476586;60.16;0;60.16;1.017748305;NA;NA;61;69;0.659395318;1;3.155270357;3.800522769;7.734850563;8.258792992;0.017748305;5.73735917
PIE1;fsylvatica;23/06/2020 21:00;175;2020;23;6;21;25;0;19;74.48;NA;0;0.9;246;60.54;2699.075;2926.5522;60.54;0;60.54;0;NA;NA;61;69;0.560774776;1;3.15559668;3.800522769;7.734850563;8.258792992;0;5.737440751
PIE1;fsylvatica;23/06/2020 22:00;175;2020;23;6;22;25;0;19.1;70.65;NA;0;1.115;199;62.61;2791.3625;2981.688387;62.61;0;62.61;0;NA;NA;61;69;0.648969483;1;3.155923154;3.800522769;7.734850563;8.258792992;0;5.73752237
PIE1;fsylvatica;23/06/2020 23:00;175;2020;23;6;23;25;0;18.7;69.85;NA;0;1.163;223;63.87;2847.5375;3033.753794;63.87;0;63.87;0;NA;NA;61;69;0.650215497;1;3.156249778;3.800522769;7.734850563;8.258792992;0;5.737604026
PIE1;fsylvatica;24/06/2020 00:00;176;2020;24;6;0;26;0;18.5;71.39;NA;0;1.452;197.9;74.35;3314.770833;3488.71442;74.35;0;74.35;0;NA;NA;61;69;0.609329286;1;3.156576552;3.800522769;7.734850563;8.258792992;0;5.737685719
PIE1;fsylvatica;24/06/2020 01:00;176;2020;24;6;1;26;0;17.7;75.49;NA;0;0.822;235.2;79.56;3547.05;3873.994507;79.56;0;79.56;0;NA;NA;61;69;0.496419711;1;3.156903477;3.800522769;7.734850563;8.258792992;0;5.73776745
PIE1;fsylvatica;24/06/2020 02:00;176;2020;24;6;2;26;0;17.2;76.75;NA;0;0.406;283.1;76.88;3427.566667;4058.848421;76.88;0;76.88;0;NA;NA;61;69;0.456263965;1;3.157230552;3.800522769;7.734850563;8.258792992;0;5.737849219
PIE1;fsylvatica;24/06/2020 03:00;176;2020;24;6;3;26;0;17.1;77.25;NA;0;0.48;284.4;78.64;3506.033333;4054.400212;78.64;0;78.64;0;NA;NA;61;69;0.443634842;1;3.157557779;3.800522769;7.734850563;8.258792992;0;5.737931026
PIE1;fsylvatica;24/06/2020 04:00;176;2020;24;6;4;26;0;16.9;76.27;NA;0;0.397;277;74.91;3339.7375;3968.419355;74.91;0;74.91;0;NA;NA;61;69;0.456917259;1;3.157885155;3.800522769;7.734850563;8.258792992;0;5.73801287
PIE1;fsylvatica;24/06/2020 05:00;176;2020;24;6;5;26;0;16.5;78.02;NA;1.162;0.602;279.3;73.93;3296.045833;3708.930032;73.93;0;73.93;0.109208484;NA;NA;61;69;0.412603248;1;3.158212683;3.800522769;7.734850563;8.258792992;0;5.738094752
PIE1;fsylvatica;24/06/2020 06:00;176;2020;24;6;6;26;0;17.4;76.28;NA;64.5;0.444;270.5;73.57;3279.995833;3833.619862;73.57;33.57;73.57;3.661739788;NA;NA;61;69;0.471410613;1;3.158540361;3.800522769;7.734850563;8.258792992;2.661739788;5.738176671
PIE1;fsylvatica;24/06/2020 07:00;176;2020;24;6;7;26;0;19.5;73.26;NA;120.8;0.906;184.7;66.86;2980.841667;3230.421874;66.86;26.86;66.86;4.07150671;NA;NA;61;69;0.606163739;1;3.15886819;3.800522769;7.734850563;8.258792992;3.07150671;5.738258629
PIE1;fsylvatica;24/06/2020 08:00;176;2020;24;6;8;26;0;19.4;73.16;NA;111.2;2.467;150.4;67.15;2993.770833;3086.515311;67.15;27.15;67.15;3.925385914;NA;NA;61;69;0.604659841;1;3.159196169;3.800522769;7.734850563;8.258792992;2.925385914;5.738340623
PIE1;fsylvatica;24/06/2020 09:00;176;2020;24;6;9;26;0;20.2;74.76;NA;544.3;1.912;126;57.85;2579.145833;2682.108374;57.85;17.85;0;4.005607555;NA;NA;61;69;0.597528655;1;3.1595243;3.800522769;7.734850563;8.258792992;3.005607555;5.738422656
PIE1;fsylvatica;24/06/2020 10:00;176;2020;24;6;10;26;0;22.9;67.89;NA;775.1;2.166;121.2;58.97;2629.079167;2721.788126;58.97;18.97;0;3.530738006;NA;NA;61;69;0.896668464;0.926457607;3.159852581;3.800522769;7.734850563;8.258792992;2.530738006;5.738504726
PIE1;fsylvatica;24/06/2020 11:00;176;2020;24;6;11;26;0;21.4;70.18;NA;652;3.314;152.6;68.09;3035.679167;3105.764088;68.09;28.09;68.09;4.586013234;NA;NA;61;69;0.760043392;1;3.160181013;3.800522769;7.734850563;8.258792992;3.586013234;5.738586834
PIE1;fsylvatica;24/06/2020 12:00;176;2020;24;6;12;26;0;22.1;69.37;NA;865;3.921;146.6;70.83;3157.8375;3219.487336;70.83;30.83;70.83;4.630593978;NA;NA;61;69;0.814785363;0.988751751;3.160509597;3.800522769;7.734850563;8.258792992;3.630593978;5.73866898
PIE1;fsylvatica;24/06/2020 13:00;176;2020;24;6;13;26;0;22.4;69.98;NA;769.6;4.033;145.3;77.68;3463.233333;3528.972705;77.68;37.68;77.68;5.03852319;NA;NA;61;69;0.813266538;0.989907226;3.160838331;3.800522769;7.734850563;8.258792992;4.03852319;5.738751164
PIE1;fsylvatica;24/06/2020 14:00;176;2020;24;6;14;26;0;22.6;69.94;NA;909;4.072;151;86.9;3874.291667;3947.13128;86.9;46.9;86.9;5.555504301;NA;NA;61;69;0.824299473;0.981513709;3.161167216;3.800522769;7.734850563;8.258792992;4.555504301;5.738833385
PIE1;fsylvatica;24/06/2020 15:00;176;2020;24;6;15;26;0;22.5;69.66;NA;751;4.122;150.4;89.1;3972.375;4046.155099;89.1;49.1;89.1;5.703323367;NA;NA;61;69;0.82694328;0.979502382;3.161496252;3.800522769;7.734850563;8.258792992;4.703323367;5.738915644
PIE1;fsylvatica;24/06/2020 16:00;176;2020;24;6;16;26;0.411;20.9;76.17;NA;279;3.056;157.3;86.4;3852;3948.412965;86.4;46.4;86.4;5.819909938;NA;NA;61;69;0.589022802;1;3.16182544;3.800522769;7.734850563;8.258792992;4.819909938;5.738997941
PIE1;fsylvatica;24/06/2020 17:00;176;2020;24;6;17;26;0;20.6;79.77;NA;203;2.724;163.3;87.3;3892.125;4001.368701;87.3;47.3;87.3;5.753782471;NA;NA;61;69;0.490891533;1;3.162154778;3.800522769;7.734850563;8.258792992;4.753782471;5.739080276
PIE1;fsylvatica;24/06/2020 18:00;176;2020;24;6;18;26;0;19.5;86;NA;57.41;0.859;305.2;77.7;3464.125;3769.84289;77.7;37.7;77.7;3.380543522;NA;NA;61;69;0.317363214;1;3.162484268;3.800522769;7.734850563;8.258792992;2.380543522;5.739162648
PIE1;fsylvatica;24/06/2020 19:00;176;2020;24;6;19;26;0;19.4;89;NA;85.3;0.704;305.8;75.16;3350.883333;3710.73633;75.16;35.16;75.16;4.058955256;NA;NA;61;69;0.24781141;1;3.162813909;3.800522769;7.734850563;8.258792992;3.058955256;5.739245058
PIE1;fsylvatica;24/06/2020 20:00;176;2020;24;6;20;26;0;18.9;89.6;NA;31.02;1.108;230.6;75.03;3345.0875;3574.595576;75.03;0;75.03;2.151302201;NA;NA;61;69;0.227107072;1;3.163143701;3.800522769;7.734850563;8.258792992;1.151302201;5.739327506
PIE1;fsylvatica;24/06/2020 21:00;176;2020;24;6;21;26;0;18.2;90.2;NA;0;0.953;273.5;80.2;3575.583333;3860.360418;80.2;0;80.2;0;NA;NA;61;69;0.204828605;1;3.163473645;3.800522769;7.734850563;8.258792992;0;5.739409992
PIE1;fsylvatica;24/06/2020 22:00;176;2020;24;6;22;26;0;17.3;94.5;NA;0;0.755;324.3;76.67;3418.204167;3760.839093;76.67;0;76.67;0;NA;NA;61;69;0.108618227;1;3.16380374;3.800522769;7.734850563;8.258792992;0;5.739492516
PIE1;fsylvatica;24/06/2020 23:00;176;2020;24;6;23;26;0;16.8;91.9;NA;0;0.54;274.5;80.5;3588.958333;4089.143671;80.5;0;80.5;0;NA;NA;61;69;0.154977761;1;3.164133986;3.800522769;7.734850563;8.258792992;0;5.739575078
PIE1;fsylvatica;25/06/2020 00:00;177;2020;25;6;0;26;0;16.5;91.3;NA;0;0.719;305.8;79.92;3563.1;3937.878001;79.92;0;79.92;0;NA;NA;61;69;0.163314298;1;3.164464384;3.800522769;7.734850563;8.258792992;0;5.739657677
PIE1;fsylvatica;25/06/2020 01:00;177;2020;25;6;1;26;0;16.7;86.7;NA;0;0.638;283.6;82;3655.833333;4088.375046;82;0;82;0;NA;NA;61;69;0.252858976;1;3.164794933;3.800522769;7.734850563;8.258792992;0;5.739740314
PIE1;fsylvatica;25/06/2020 02:00;177;2020;25;6;2;26;0;16.5;91.8;NA;0;0.382;356.8;75.54;3367.825;4026.005825;75.54;0;75.54;0;NA;NA;61;69;0.153928418;1;3.165125634;3.800522769;7.734850563;8.258792992;0;5.73982299
PIE1;fsylvatica;25/06/2020 03:00;177;2020;25;6;3;26;0;16.3;93.2;NA;0;0.334;353.2;67.72;3019.183333;3691.37731;67.72;0;67.72;0;NA;NA;61;69;0.12603274;1;3.165456486;3.800522769;7.734850563;8.258792992;0;5.739905703
PIE1;fsylvatica;25/06/2020 04:00;177;2020;25;6;4;26;0;15.7;93.1;NA;0;0.498;305.9;62.94;2806.075;3229.435995;62.94;0;62.94;0;NA;NA;61;69;0.123077772;1;3.16578749;3.800522769;7.734850563;8.258792992;0;5.739988454
PIE1;fsylvatica;25/06/2020 05:00;177;2020;25;6;5;26;0;14.8;96.1;NA;0.473;0.462;287;62.91;2804.7375;3260.119249;62.91;0;62.91;0.039044406;NA;NA;61;69;0.06565695;1;3.166118646;3.800522769;7.734850563;8.258792992;0;5.740071243
PIE1;fsylvatica;25/06/2020 06:00;177;2020;25;6;6;26;0;14.6;97.7;NA;35.84;0.426;309.6;57.02;2542.141667;2988.908109;57.02;0;0;1.971651188;NA;NA;61;69;0.038224215;1;3.166449953;3.800522769;7.734850563;8.258792992;0.971651188;5.740154069
PIE1;fsylvatica;25/06/2020 07:00;177;2020;25;6;7;26;0;15;97.9;NA;89.5;0.434;289.4;60.95;2717.354167;3186.323331;60.95;20.95;60.95;3.563459583;NA;NA;61;69;0.035812271;1;3.166781412;3.800522769;7.734850563;8.258792992;2.563459583;5.740236934
PIE1;fsylvatica;25/06/2020 08:00;177;2020;25;6;8;26;0;16.1;91.8;NA;150.8;1.087;161.6;56.93;2538.129167;2715.602739;56.93;16.93;0;3.77821507;NA;NA;61;69;0.150054526;1;3.167113022;3.800522769;7.734850563;8.258792992;2.77821507;5.740319837
PIE1;fsylvatica;25/06/2020 09:00;177;2020;25;6;9;26;0;17.4;82.7;NA;274;0.54;26.34;48.85;2177.895833;2481.424451;48.85;8.85;0;3.58057118;NA;NA;61;69;0.343819714;1;3.167444785;3.800522769;7.734850563;8.258792992;2.58057118;5.740402777
PIE1;fsylvatica;25/06/2020 10:00;177;2020;25;6;10;26;0;20.3;73.57;NA;672.2;0.993;75.79;50.15;2235.854167;2406.832363;50.15;10.15;0;3.493491867;NA;NA;61;69;0.629578283;1;3.167776699;3.800522769;7.734850563;8.258792992;2.493491867;5.740485756
PIE1;fsylvatica;25/06/2020 11:00;177;2020;25;6;11;26;0;21.3;67.59;NA;505.3;2.086;138.5;54.93;2448.9625;2538.614908;54.93;14.93;0;3.650130148;NA;NA;61;69;0.821011734;0.984014919;3.168108765;3.800522769;7.734850563;8.258792992;2.650130148;5.740568772
PIE1;fsylvatica;25/06/2020 12:00;177;2020;25;6;12;26;0;19.2;74.31;NA;548.4;3.215;147.4;59.74;2663.408333;2726.785774;59.74;19.74;0;4.215618501;NA;NA;61;69;0.571592511;1;3.168440983;3.800522769;7.734850563;8.258792992;3.215618501;5.740651827
PIE1;fsylvatica;25/06/2020 13:00;177;2020;25;6;13;26;0;19.3;75.75;NA;509.1;3.63;147.5;62.9;2804.291667;2863.415178;62.9;22.9;62.9;4.433354008;NA;NA;61;69;0.542923095;1;3.168773353;3.800522769;7.734850563;8.258792992;3.433354008;5.740734919
PIE1;fsylvatica;25/06/2020 14:00;177;2020;25;6;14;26;0;19.5;77.05;NA;615.5;3.422;146.1;68.62;3059.308333;3127.716642;68.62;28.62;68.62;4.819777835;NA;NA;61;69;0.520248983;1;3.169105875;3.800522769;7.734850563;8.258792992;3.819777835;5.74081805
PIE1;fsylvatica;25/06/2020 15:00;177;2020;25;6;15;26;0;19.4;78.21;NA;378.1;2.82;144.6;69.86;3114.591667;3199.046974;69.86;29.86;69.86;4.899175816;NA;NA;61;69;0.490891875;1;3.169438549;3.800522769;7.734850563;8.258792992;3.899175816;5.740901218
PIE1;fsylvatica;25/06/2020 16:00;177;2020;25;6;16;26;0;19.1;80.6;NA;149.1;1.517;135.2;69.15;3082.9375;3237.83259;69.15;29.15;69.15;4.443343428;NA;NA;61;69;0.428961089;1;3.169771375;3.800522769;7.734850563;8.258792992;3.443343428;5.740984425
PIE1;fsylvatica;25/06/2020 17:00;177;2020;25;6;17;26;1.851;17.9;88.5;NA;96.1;1.005;201.2;67.28;2999.566667;3226.23695;67.28;27.28;67.28;3.84427449;NA;NA;61;69;0.23587043;1;3.170104353;3.800522769;7.734850563;8.258792992;2.84427449;5.741067669
PIE1;fsylvatica;25/06/2020 18:00;177;2020;25;6;18;26;0;17.5;92.4;NA;78.36;0.668;247.2;67.93;3028.545833;3371.032577;67.93;27.93;67.93;3.621058087;NA;NA;61;69;0.15199901;1;3.170437484;3.800522769;7.734850563;8.258792992;2.621058087;5.741150952
PIE1;fsylvatica;25/06/2020 19:00;177;2020;25;6;19;26;0.206;17.9;93.1;NA;98.3;0.333;282.4;56.28;2509.15;3069.414706;56.28;16.28;0;3.483122763;NA;NA;61;69;0.141522258;1;3.170770766;3.800522769;7.734850563;8.258792992;2.483122763;5.741234273
PIE1;fsylvatica;25/06/2020 20:00;177;2020;25;6;20;26;0;17.6;93.2;NA;24.51;0.39;301.7;55.88;2491.316667;2968.480658;55.88;0;0;1.466515619;NA;NA;61;69;0.136859965;1;3.171104201;3.800522769;7.734850563;8.258792992;0.466515619;5.741317631
PIE1;fsylvatica;25/06/2020 21:00;177;2020;25;6;21;26;0;16.8;93.9;NA;0;0.564;281.9;72.25;3221.145833;3651.324618;72.25;0;72.25;0;NA;NA;61;69;0.116711647;1;3.171437788;3.800522769;7.734850563;8.258792992;0;5.741401028
PIE1;fsylvatica;25/06/2020 22:00;177;2020;25;6;22;26;0;16.7;93.8;NA;0;0.603;279;76.62;3415.975;3843.185125;76.62;0;76.62;0;NA;NA;61;69;0.117874109;1;3.171771528;3.800522769;7.734850563;8.258792992;0;5.741484463
PIE1;fsylvatica;25/06/2020 23:00;177;2020;25;6;23;26;0;16.6;93.7;NA;0;0.373;273;72.83;3247.004167;3896.454493;72.83;0;72.83;0;NA;NA;61;69;0.119016584;1;3.172105419;3.800522769;7.734850563;8.258792992;0;5.741567936
PIE1;fsylvatica;26/06/2020 00:00;178;2020;26;6;0;26;0;16.5;92.6;NA;0;0.86;264.6;76.24;3399.033333;3698.662224;76.24;0;76.24;0;NA;NA;61;69;0.138911012;1;3.172439463;3.800522769;7.734850563;8.258792992;0;5.741651447
PIE1;fsylvatica;26/06/2020 01:00;178;2020;26;6;1;26;0;16.3;92.8;NA;0;0.58;297.7;70.46;3141.341667;3549.500647;70.46;0;70.46;0;NA;NA;61;69;0.133446431;1;3.17277366;3.800522769;7.734850563;8.258792992;0;5.741734996
PIE1;fsylvatica;26/06/2020 02:00;178;2020;26;6;2;26;0;16.1;96;NA;0;0.448;277;63.39;2826.1375;3298.996536;63.39;0;63.39;0;NA;NA;61;69;0.07319733;1;3.173108009;3.800522769;7.734850563;8.258792992;0;5.741818583
PIE1;fsylvatica;26/06/2020 03:00;178;2020;26;6;3;26;0;15.3;94;NA;0;0.696;17.03;48.53;2163.629167;2398.612402;48.53;0;0;0;NA;NA;61;69;0.104313834;1;3.17344251;3.800522769;7.734850563;8.258792992;0;5.741902209
PIE1;fsylvatica;26/06/2020 04:00;178;2020;26;6;4;26;0;14.4;94.2;NA;0;0.376;307.6;44;1961.666667;2350.986487;44;0;0;0;NA;NA;61;69;0.095153433;1;3.173777164;3.800522769;7.734850563;8.258792992;0;5.741985872
PIE1;fsylvatica;26/06/2020 05:00;178;2020;26;6;5;26;0;14.2;96.8;NA;0;0.364;303.5;36.63;1633.0875;1967.574201;36.63;0;0;0;NA;NA;61;69;0.051823084;1;3.174111971;3.800522769;7.734850563;8.258792992;0;5.742069574
PIE1;fsylvatica;26/06/2020 06:00;178;2020;26;6;6;26;0;14.1;97.9;NA;11.6;0.765;232.5;38.01;1694.6125;1862.28791;38.01;0;0;0.494654939;NA;NA;61;69;0.033789177;1;3.17444693;3.800522769;7.734850563;8.258792992;0;5.742153314
PIE1;fsylvatica;26/06/2020 07:00;178;2020;26;6;7;26;0;14.4;98;NA;46.6;0.412;268.5;36.41;1623.279167;1918.008101;36.41;0;0;1.504852894;NA;NA;61;69;0.032811529;1;3.174782042;3.800522769;7.734850563;8.258792992;0.504852894;5.742237092
PIE1;fsylvatica;26/06/2020 08:00;178;2020;26;6;8;26;0;15.3;97.8;NA;165.2;0.568;276;34.51;1538.570833;1742.624384;34.51;0;0;2.388061681;NA;NA;61;69;0.038248406;1;3.175117307;3.800522769;7.734850563;8.258792992;1.388061681;5.742320908
PIE1;fsylvatica;26/06/2020 09:00;178;2020;26;6;9;26;0;17;90;NA;223.6;0.683;174.5;42.09;1876.5125;2084.132003;42.09;2.09;0;3.010630036;NA;NA;61;69;0.193772935;1;3.175452724;3.800522769;7.734850563;8.258792992;2.010630036;5.742404762
PIE1;fsylvatica;26/06/2020 10:00;178;2020;26;6;10;26;0;18.6;81.5;NA;290.9;1.051;139;47.08;2098.983333;2250.726772;47.08;7.08;0;3.337427895;NA;NA;61;69;0.396483289;1;3.175788295;3.800522769;7.734850563;8.258792992;2.337427895;5.742488655
PIE1;fsylvatica;26/06/2020 11:00;178;2020;26;6;11;26;0;18.6;81.8;NA;372.9;2.219;148.8;50.12;2234.516667;2311.439292;50.12;10.12;0;3.555471147;NA;NA;61;69;0.39005383;1;3.176124018;3.800522769;7.734850563;8.258792992;2.555471147;5.742572586
PIE1;fsylvatica;26/06/2020 12:00;178;2020;26;6;12;26;0;18.9;83.2;NA;519;2.545;145.3;50.83;2266.170833;2334.232308;50.83;10.83;0;3.600315824;NA;NA;61;69;0.366865269;1;3.176459893;3.800522769;7.734850563;8.258792992;2.600315824;5.742656554
PIE1;fsylvatica;26/06/2020 13:00;178;2020;26;6;13;26;0;19.9;81.3;NA;782.9;3.167;142.7;54.88;2446.733333;2505.834292;54.88;14.88;0;3.82511909;NA;NA;61;69;0.434559158;1;3.176795922;3.800522769;7.734850563;8.258792992;2.82511909;5.742740562
PIE1;fsylvatica;26/06/2020 14:00;178;2020;26;6;14;26;0;19.5;82;NA;424.4;2.707;144.7;56.12;2502.016667;2572.682248;56.12;16.12;0;3.933595599;NA;NA;61;69;0.408038418;1;3.177132104;3.800522769;7.734850563;8.258792992;2.933595599;5.742824607
